"제안번호","제안제목","제안내용","제안등록일자"
"189850","응급차(구급차) 경로","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189850","2021-04-14 12:14:41.0"
"189849","코로나  전국민 항체검사 를  실시합시다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189849","2021-04-14 11:10:01.0"
"189848","빠른 주택 공급에 대해 제안드립니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189848","2021-04-14 10:52:56.0"
"189847","역세권 청년주택 차량 소유에 관한 재검토 요청","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189847","2021-04-14 10:27:10.0"
"189846","시민 스스로 체온측정하기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189846","2021-04-14 09:42:26.0"
"189845","서울시 도시브랜드(슬로건 및 로고) 아이디어 공모전 개최 요청","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189845","2021-04-14 09:20:32.0"
"189844","신속항원검사 전용 선별진료소 도입","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189844","2021-04-14 06:17:00.0"
"189842","신속진단키트 관련","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189842","2021-04-14 02:01:03.0"
"189841","광화문 광장에 태극기를 ","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189841","2021-04-14 01:56:23.0"
"189840","[뉴노멀 서울관광 오디톤 참가] 오디든 GO: SEOUL","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189840","2021-04-14 00:40:52.0"
"189837","취소된 북서울꿈의숲 '나'지구 재지정","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189837","2021-04-13 23:37:35.0"
"189836","[뉴노멀 서울관광 오디톤 행사 참여] Honeymoon in Seoul","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189836","2021-04-13 23:36:56.0"
"189835","코로나 거리두기 결혼식 예외조항 만들어주십시오","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189835","2021-04-13 23:28:31.0"
"189834","상암 월드컵 경기장에 흡연구역 좀 설치해 주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189834","2021-04-13 23:13:54.0"
"189833","전통주와 함께 집으로 날아든 서울","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189833","2021-04-13 23:06:08.0"
"189832","마스크 미 착용자는 단속하고 있습니까?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189832","2021-04-13 22:41:28.0"
"189831","금연거리","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189831","2021-04-13 22:27:23.0"
"189830","불법주정차 단속원들","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189830","2021-04-13 21:05:23.0"
"189828","시대가 많이 바뀌었다고 생각합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189828","2021-04-13 18:37:05.0"
"189827","오시장님 서울시민에게 화이자 백신을 제공해 주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189827","2021-04-13 18:27:26.0"
"189826","친환경 보일러 지원사업 확대","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189826","2021-04-13 17:43:58.0"
"189825","코로나시대 일상복귀","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189825","2021-04-13 16:48:06.0"
"189824","강남구 양재천 황토길 조성을 제안합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189824","2021-04-13 14:52:48.0"
"189822","서울시 빠른 주택 공급에 관하여","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189822","2021-04-13 14:44:20.0"
"189821","노원구 한전연수원 부지 개발","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189821","2021-04-13 13:59:51.0"
"189820","결혼식 하객수 및 거리두기에 대하여 제안 합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189820","2021-04-13 13:57:06.0"
"189819","서울식물원 보타닉파크의 마곡호수공원에 철새가 쉴 수 있는 섬 조성","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189819","2021-04-13 13:44:50.0"
"189818","건의드립니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189818","2021-04-13 13:40:08.0"
"189817","천만상상 방역오아시스 플랫폼을 통한 매장업종별 방역아이디어취합방안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189817","2021-04-13 13:35:12.0"
"189816","기존 방역활동인 마스크 착용의 한계 및 대안을 제안합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189816","2021-04-13 13:28:25.0"
"189815","업소에서 자채검사라니요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189815","2021-04-13 12:45:42.0"
"189814","가로수나 한강공원 나무나 꽃에 이름표를 달아주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189814","2021-04-13 11:32:54.0"
"189813","기존 아이스팩에 대한 환경부담금 정책추진","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189813","2021-04-13 11:07:52.0"
"189812","서울시민의 코로나19 진단키트 재원 마련 방법","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189812","2021-04-13 09:59:51.0"
"189811","배드민턴 학폭 가해학생과 상급학교진학","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189811","2021-04-13 09:32:45.0"
"189810","사회적 거리두기에 이용객 제한을 도입하는 것을 제안드립니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189810","2021-04-13 09:02:10.0"
"189809","코로나 확산을 줄이면서 자영업자 영업을 보전하기 위한 방안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189809","2021-04-13 08:13:55.0"
"189808","노원구 자전거도로 확충","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189808","2021-04-13 08:06:46.0"
"189807","서울식물원","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189807","2021-04-13 07:57:30.0"
"189806","오세훈시장 방역 변경 제안 반대","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189806","2021-04-13 06:52:43.0"
"189805","시장님께 고합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189805","2021-04-13 02:10:51.0"
"189804","속전속결 공공 재개발 (신속 대량 주택 공급 방안)","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189804","2021-04-12 23:34:54.0"
"189803","방치자전거를 활용한 공공자전거  일자리 창출에 앞장선다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189803","2021-04-12 21:59:13.0"
"189802","결혼식 하객수 인원 제한","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189802","2021-04-12 19:09:10.0"
"189801","구축 대형 APT","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189801","2021-04-12 19:06:11.0"
"189800","광화문광장공사 활용하기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189800","2021-04-12 18:31:16.0"
"189799","코로나19 대책 코로나19 잡을 수 있습니다!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189799","2021-04-12 16:57:44.0"
"189797","남산순환도로 자전거 통행 제한 건의","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189797","2021-04-12 15:17:34.0"
"189796","결혼식 인원 제한좀 풀어주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189796","2021-04-12 14:16:57.0"
"189795","선유도에  시립극장 요청","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189795","2021-04-12 13:52:53.0"
"189794","거리두기단계에서 마사지방","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189794","2021-04-12 13:35:04.0"
"189793","남산밑에 주차장 건설 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189793","2021-04-12 13:31:40.0"
"189792","코로나 신속키드 대하여 도움이 되고자 이렇게 적습니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189792","2021-04-12 12:45:15.0"
"189791","우한폐렴 방역지침 및 TBS에 관하여","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189791","2021-04-12 12:44:28.0"
"189790","반포한강지구통제","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189790","2021-04-12 11:56:39.0"
"189789","코로나 극복 사업 활성화 대책","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189789","2021-04-12 10:10:19.0"
"189788","김어준의 뉴스광장 안볼수없나요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189788","2021-04-12 10:08:13.0"
"189787","사회적 거리 두기 정책의 근본적 핵심과 정책제언 아이디어","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189787","2021-04-12 00:17:22.0"
"189786","결혼식장 관련 서울형 거리두기 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189786","2021-04-11 21:25:01.0"
"189785","서울형 코로나 대책 아이디어","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189785","2021-04-11 20:25:57.0"
"189784","학교주변 안전사고신호등 만들기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189784","2021-04-11 19:48:25.0"
"189783","서울시가 직접 화이자 백신을 구매해서 먼저 서울시민을 우한폐렴 공포에서 해방시켜주십시오","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189783","2021-04-11 16:53:36.0"
"189782","코로나 장기화로 인한 서울시 1가구 1인이상 선제검사 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189782","2021-04-11 13:04:58.0"
"189780","소득주도성장","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189780","2021-04-11 09:51:43.0"
"189779","페인트 칠하고 담벼락 고치는 도시재생사업으로 인해 도심 슬럼화의 원인이 되고 있습니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189779","2021-04-11 09:41:51.0"
"189778","모든사고 인식에 관하여.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189778","2021-04-11 09:05:59.0"
"189777","서울시홈페이지에서 유언장 작성","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189777","2021-04-11 03:31:15.0"
"189776","서울형 거리두기의 도입을 적극 찬성합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189776","2021-04-11 00:33:10.0"
"189775","성동구에 길고양이 급식소를 설치할 수 있도록 도움 부탁드립니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189775","2021-04-10 20:49:42.0"
"189774","코로나 방책 제안드립니다 (선예약제도)","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189774","2021-04-10 20:01:35.0"
"189773","과천 서울랜드 서울대공원을 세계적인 테마파크 로 유치","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189773","2021-04-10 19:43:23.0"
"189772","유흥주점 밤12시까지 영업허가할건가요?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189772","2021-04-10 17:36:20.0"
"189771","교통방송사명변경","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189771","2021-04-10 13:50:37.0"
"189770","버스운수사   버스통합및 버스감축 인원감축 노선조정","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189770","2021-04-10 13:38:02.0"
"189769","코로나 백신 접종 우선순위","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189769","2021-04-10 10:38:30.0"
"189767","서울시 의회의 전횡을 막을 정책 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189767","2021-04-10 04:05:33.0"
"189766","코로나 극복  시설개선 지원","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189766","2021-04-09 23:39:44.0"
"189765","전국민에게 코로나검사 30분키드 보급과 한날 한시 동시에 검사를 수행해주세요! 더이상 경제 마비를 풀어주세요!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189765","2021-04-09 20:57:30.0"
"189764","새로운 코로나 정책에 대한 의견입니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189764","2021-04-09 19:56:06.0"
"189763","코로나 장기화로 인한 식음료장 테이블 개별환기시설 설치","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189763","2021-04-09 19:29:43.0"
"189762","서울시청 서소문청사 CNG충전소를 수소충전소로 변경","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189762","2021-04-09 16:57:19.0"
"189761","페인트 벽화 칠하기 도시재생이 아닌 도로+주차장+보행도로 개선 도시재생이 필요하다고 생각합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189761","2021-04-09 14:30:05.0"
"189760","김어준의 뉴스공장  불공정시정 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189760","2021-04-09 13:53:41.0"
"189759","코로나야 물럿거라 서울시민은 거리두기 하면서 즐긴다!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189759","2021-04-09 13:49:22.0"
"189758","광화문광장의 세월호 추모관 이전 건의","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189758","2021-04-09 10:51:17.0"
"189757","보건증 업무 구청에서 빨리 해야 합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189757","2021-04-09 10:46:02.0"
"189756","창신동 재개발 염원","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189756","2021-04-09 10:31:36.0"
"189755","서울시의 세금으로 기생하는 시민단체 관변단체 감사해 주시고 광화문광장에 세월호 흔적 치워주세요.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189755","2021-04-09 08:56:51.0"
"189754","Hi! SEOUL / I SEOUL YOU","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189754","2021-04-09 08:52:58.0"
"189753","오세훈 시장님 부디 꼭 봐주세요!!!!!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189753","2021-04-09 00:48:56.0"
"189752","집 지을 수 있는 공간이 없는 서울시에서 재건축 보다 빨리 실행 할 수 있는 곳","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189752","2021-04-08 15:55:35.0"
"189751","서울과 경기도 광역버스 노선 및 이용 확대","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189751","2021-04-08 15:35:47.0"
"189750","개인 재산권 침해하는 비오톱 제도 철폐","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189750","2021-04-08 15:18:38.0"
"189749","40대 50대 중장년 일자리에 대한 정책을 제공해주셨으면 좋겠습니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189749","2021-04-08 14:36:15.0"
"189748","주민들에게 피해주고 사업성 없는 사회주택 사업 전면 재검토 중단 요청합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189748","2021-04-08 14:19:22.0"
"189747","서울시장 명의로 성추행 피해자에 대한 사과와 재발방지 약속","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189747","2021-04-08 14:01:47.0"
"189746","아라뱃길 적극 활용","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189746","2021-04-08 13:14:57.0"
"189745","안녕하세요.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189745","2021-04-08 13:07:22.0"
"189744","서울도 이제 PK(부울경) 지역을 도우는 쪽으로 생각한 뒤에 나머지 지역을 생각하는 방향으로 갔으면 좋겠습니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189744","2021-04-08 12:33:47.0"
"189743","실내체육시설내 댄스수업금지요망","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189743","2021-04-08 12:22:32.0"
"189742","새로운 정책 방향에 대해서..","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189742","2021-04-08 11:54:21.0"
"189741","노후화 우범지역 슬럼화된 신림동을 공공재개발 해주세요.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189741","2021-04-08 11:17:21.0"
"189740","음식물쓰레기 감량기기 설치 보조금 지원","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189740","2021-04-08 09:58:47.0"
"189739","세금으로 친환경아이스팩을 만들자","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189739","2021-04-08 07:59:36.0"
"189738","서울시 예술인 긴급재난지원금 지급기준. 도대체 누구를 위한 지원금입니까?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=189738","2021-04-08 03:57:38.0"
